,team,sketch_title,writer,link,writer_clean
1101,Legs_for_Days,Legs For Days Presents: A Salute to Alcohol (FULL SHOW),Written by Hunter Nelson,https://www.youtube.com/watch?v=DNwLm8QzG5g,Hunter Nelson
1102,Legs_for_Days,Library Computer,Written by Hunter Nelson,https://www.youtube.com/watch?v=0GNWRoD1mdg,Hunter Nelson
1103,Legs_for_Days,Livia Gets Laid,Written by Matthew Starr,https://www.youtube.com/watch?v=8KGYzWZanr0,Matthew Starr
1104,Legs_for_Days,Many Men of Manly Manor,Written by Matthew Starr,https://www.youtube.com/watch?v=iBXpHgK_x3I,Matthew Starr
1105,Legs_for_Days,Marley,Written by Hunter Nelson,https://www.youtube.com/watch?v=3tzUW3uM08U,Hunter Nelson
1106,Legs_for_Days,Michael Gets Laid,Written by Jared Neumark,https://www.youtube.com/watch?v=RQ31gvci6N0,Jared Neumark
1107,Legs_for_Days,Microsoft Silverlight,Written by Katie Simon,https://www.youtube.com/watch?v=CH9J0Jv-DGw,Katie Simon
1108,Legs_for_Days,Napkin Eater,Written by Karin Hammerberg,https://www.youtube.com/watch?v=cmkdHHOEBp0,Karin Hammerberg
1109,Legs_for_Days,New Doctors,Written by Peter Sherer,https://www.youtube.com/watch?v=jGMBPKhIoWs,Peter Sherer
1110,Legs_for_Days,Not Gonna Push It,Written by Susan Casey,https://www.youtube.com/watch?v=EVfvnst4G14,Susan Casey
1111,Legs_for_Days,Parent Teacher Scubaman Conference,Written by Jason Flowers,https://www.youtube.com/watch?v=ljHVINqLQxw,Jason Flowers
1112,Legs_for_Days,Party Cups,Written by Katie Simon,https://www.youtube.com/watch?v=7v2GJ-6ZTas,Katie Simon
1113,Legs_for_Days,Pepsi Blackout,Written by Jason Flowers,https://www.youtube.com/watch?v=B0rkLTZuJic,Jason Flowers
1114,Legs_for_Days,Plays Are Not Movies,Written by Karin Hammerberg,https://www.youtube.com/watch?v=lzBi_24uZg0,Karin Hammerberg
1115,Legs_for_Days,Poop Shoes,Written by Jessica Combs,https://www.youtube.com/watch?v=GJlcHEtF6fg,Jessica Combs
1116,Legs_for_Days,Prize Box,Written by Jason Flowers,https://www.youtube.com/watch?v=BfvP-Y4MhJ4,Jason Flowers
1117,Legs_for_Days,Sea World,Written by: Jared Neumark,https://www.youtube.com/watch?v=wOd_oLiQayM,Jared Neumark
1118,Legs_for_Days,Shalyah Gets Laid,Written by Karin Hammerberg,https://www.youtube.com/watch?v=khM-PPqpwIQ,Karin Hammerberg
1119,Legs_for_Days,She's Been Shopping,Written by Katie Simon,https://www.youtube.com/watch?v=Zk8ZWa7-rsg,Katie Simon
1120,Legs_for_Days,Shock Jocks,Written by Peter Sherer,https://www.youtube.com/watch?v=6DjF6cAf-NA,Peter Sherer
1121,Legs_for_Days,Sia Break,Written by Jason Flowers,https://www.youtube.com/watch?v=L8fGkvj1prE,Jason Flowers
1122,Legs_for_Days,Sky Full of Stars,written by Jason Flowers,https://www.youtube.com/watch?v=yYzbfV1iYk8,Jason Flowers
1123,Legs_for_Days,Soda Speech,Written by Jared Neumark,https://www.youtube.com/watch?v=-G8daS5ZQlA,Jared Neumark
1124,Legs_for_Days,Sommelier,Written by Susan Casey,https://www.youtube.com/watch?v=e9lom5AcOk4,Susan Casey
1125,Legs_for_Days,Sorority Pledges at EMU,Written by: Katie Simon,https://www.youtube.com/watch?v=4k1gZNLn4dk,Katie Simon
1126,Legs_for_Days,Speedboat Jerks,Written by Katie Simon,https://www.youtube.com/watch?v=d504NoO7TuA,Katie Simon
1127,Legs_for_Days,Spy Group,Written by Katie Simon,https://www.youtube.com/watch?v=zcrdmb3cokw,Katie Simon
1128,Legs_for_Days,Still Have Jury Duty,Written By Matthew Starr,https://www.youtube.com/watch?v=1Ep00v-XhPQ,Matthew Starr
1129,Legs_for_Days,Thanks For Being on the Podcast,Written by Peter Sherer,https://www.youtube.com/watch?v=S0kqn1o92J0,Peter Sherer
1130,Legs_for_Days,The Cookiest Cookie,Written by Katie Simon,https://www.youtube.com/watch?v=Gnsqi8uIick,Katie Simon
1131,Legs_for_Days,The Fourth Wall,Written by Hunter Nelson,https://www.youtube.com/watch?v=9eOQmPlDKz4,Hunter Nelson
1132,Legs_for_Days,The Jester,Written by Hunter Nelson,https://www.youtube.com/watch?v=XsLDYz-Plco,Hunter Nelson
1133,Legs_for_Days,The Scoop,Written by Jason Flowers,https://www.youtube.com/watch?v=XBay87zKYvU,Jason Flowers
1134,Legs_for_Days,The Sex Talk,Written by Jessica Combs,https://www.youtube.com/watch?v=KBMzy5VREEo,Jessica Combs
1135,Legs_for_Days,The Story of Grandma,Written by Hunter Nelson,https://www.youtube.com/watch?v=5RxZrRGNbLU,Hunter Nelson
1136,Legs_for_Days,The Werewolf,Written by Peter Sherer,https://www.youtube.com/watch?v=vGTiK8ySwiU,Peter Sherer
1137,Legs_for_Days,Tits in Art,Written by Karin Hammerberg,https://www.youtube.com/watch?v=675LjpFk7IM,Karin Hammerberg
1138,Legs_for_Days,To Sixty More,Written by Hunter Nelson,https://www.youtube.com/watch?v=LpbBEkcjMrY,Hunter Nelson
1139,Legs_for_Days,Torture,Written by Peter Sherer,https://www.youtube.com/watch?v=HcZ_vnAhig0,Peter Sherer
1140,Legs_for_Days,Train Sleeper,Written by Matthew Starr,https://www.youtube.com/watch?v=9FeBm1-vgwA,Matthew Starr
1141,Legs_for_Days,Was That Planned?,Written by Karin Hammerberg,https://www.youtube.com/watch?v=IgHooAuvTBo,Karin Hammerberg
1142,Legs_for_Days,What About That Cat?,Written by Jared Neumark,https://www.youtube.com/watch?v=ts-7j5ASit0,Jared Neumark
1143,Legs_for_Days,What Do We Do With All This Chicken,Written by Jason Flowers,https://www.youtube.com/watch?v=N8Wq5ku1ANA,Jason Flowers
1144,Legs_for_Days,Yeah But Listen,Written by Jason Flowers,https://www.youtube.com/watch?v=0PRlHg0Zo2o,Jason Flowers
1145,Legs_for_Days,Your Days Of...,Written by Jared Neumark,https://www.youtube.com/watch?v=Z_gyJdWrDik,Jared Neumark
1146,Lover,9-1-1 Operator Scared of Phone - Blackout,Written by,https://www.youtube.com/watch?v=Ut4NiXxDhAw,by
1147,Lover,Are You Afraid of the Dark,Written by,https://www.youtube.com/watch?v=GzWpMBn2-M8,by
1148,Lover,Baby Test Batman,Written by Meggie Spellman,https://www.youtube.com/watch?v=wqrYDQjoSPs,Meggie Spellman
1149,Lover,Bangs,"Written by Marina Tempelsman, pitch by Catherine Cohen",https://www.youtube.com/watch?v=O3v4VZsCJzM,"Marina Tempelsman, pitch Catherine Cohen"
1150,Lover,Bar Small Talk,Written by Andrew Jaico,https://www.youtube.com/watch?v=hjRYhBca8f8,Andrew Jaico
1151,Lover,Barry Wore a Human Skull to Casual Friday,Written by Meggie Spellman,https://www.youtube.com/watch?v=t0Pu4xDUjSM,Meggie Spellman
1152,Lover,Best Of - Barry Wore a Human Skull to Casual Friday,Written by Meggie Spellman,https://www.youtube.com/watch?v=6NGFwGWb66U,Meggie Spellman
1153,Lover,Best Of - Dancin' For My Daddies,Written by John Zachary Townsend,https://www.youtube.com/watch?v=poaKabDU6Oc,John Zachary Townsend
1154,Lover,Best Of - Pickle Bullies,Written by Luke Burns,https://www.youtube.com/watch?v=nDleDCFK0Oc,Luke Burns
1155,Lover,Best Of - Robert Frost,Written by Andrew Jaico,https://www.youtube.com/watch?v=lVjLx2egi7A,Andrew Jaico
1156,Lover,Best Of - Slumber Party,Written by Cristina Sanza,https://www.youtube.com/watch?v=MCYjs0MIfDQ,Cristina Sanza
1157,Lover,Best Of - Trains,Written by Marina Tempelsman,https://www.youtube.com/watch?v=O9DkdYYrres,Marina Tempelsman
1158,Lover,Bookstore Announcements,Written by Meggie Spellman,https://www.youtube.com/watch?v=_eUYYPZJJq8,Meggie Spellman
1159,Lover,Brand Ambassador,Written by John Zachary Townsend,https://www.youtube.com/watch?v=qi3xuYw-okU,John Zachary Townsend
1160,Lover,Camel Toe State Trooper,Written by Meggie Spellman,https://www.youtube.com/watch?v=YWAGOnuJooo,Meggie Spellman
1161,Lover,Chair in Bathroom,Written by Meggie Spellman,https://www.youtube.com/watch?v=M8Qjhft2ZQk,Meggie Spellman
1162,Lover,Cooking for One,Written by Cristina Sanza,https://www.youtube.com/watch?v=A9q4I6ga1UE,Cristina Sanza
1163,Lover,Crossword Hotline,Written by Cristina Sanza,https://www.youtube.com/watch?v=I33hdadGiUY,Cristina Sanza
1164,Lover,Dancin' For My Daddies,Written by John Zachary Townsend,https://www.youtube.com/watch?v=Gj2lXLFR3jU,John Zachary Townsend
1165,Lover,Date Night,Written by Luke Burns,https://www.youtube.com/watch?v=i-_07qLx058,Luke Burns
1166,Lover,Date Questions,Written by Cristina Sanza,https://www.youtube.com/watch?v=AJ41IC45dB8,Cristina Sanza
1167,Lover,Dino Arm Family,Written by Meggie Spellman,https://www.youtube.com/watch?v=O_J05nTdBmw,Meggie Spellman
1168,Lover,Doc Guac,Written by Andrew Jaico,https://www.youtube.com/watch?v=kmpAa6ktF6A,Andrew Jaico
1169,Lover,Does Mr. Wendt Know How Doors Work?,Written by John Townsend,https://www.youtube.com/watch?v=Fb0z4NdVCQ8,John Townsend
1170,Lover,Emotional Guy,Written by John Zachary Townsend,https://www.youtube.com/watch?v=RmL-8Xv-fW0,John Zachary Townsend
1171,Lover,Family Dinner,Written by Cristina Sanza,https://www.youtube.com/watch?v=bQQpjNHFSqw,Cristina Sanza
1172,Lover,Flight,Written by Marina Tempelsman,https://www.youtube.com/watch?v=NHDhJ-qYlaQ,Marina Tempelsman
1173,Lover,Gaston's Dad Calls,Written by Meggie Spellman,https://www.youtube.com/watch?v=eUilPQ0MFCY,Meggie Spellman
1174,Lover,Groundhog Day,Written by Luke Burns and Cristina Sanza,https://www.youtube.com/watch?v=KZTdbDSOR2E,Luke Burns and Cristina Sanza
1175,Lover,Illiterate Karaoke,Written by Andrew Jaico,https://www.youtube.com/watch?v=J0ui6Mipoho,Andrew Jaico
1176,Lover,Inside The Actors Studio,Written by Luke Burns,https://www.youtube.com/watch?v=aGAZ-Tu0HGY,Luke Burns
1177,Lover,Karen from HR,Written by Marina Tempelsman,https://www.youtube.com/watch?v=g69FHvpTAOg,Marina Tempelsman
1178,Lover,Long Sayings,Written by Meggie Spellman,https://www.youtube.com/watch?v=K9sL9dQ6WG8,Meggie Spellman
1179,Lover,Long Text,Written by Andrew Jaico,https://www.youtube.com/watch?v=lqLlgbrAIR0,Andrew Jaico
1180,Lover,Lover - UCB Chelsea Pre-Show Clip,Edited by Ken Beck,https://www.youtube.com/watch?v=DmHP_h5FaGc,Edited Ken Beck
1181,Lover,Mannequin,Written by Luke Burns,https://www.youtube.com/watch?v=lCEqqXsMAmo,Luke Burns
1182,Lover,Mask Professor,Written by John Zachary Townsend,https://www.youtube.com/watch?v=JGDfArQv84g,John Zachary Townsend
1183,Lover,Mom's Diary,Written by Cristina Sanza,https://www.youtube.com/watch?v=DgtUZmJnFn8,Cristina Sanza
1184,Lover,Oregon Trail Trial,Written by Andrew Jaico,https://www.youtube.com/watch?v=5GxVSWQv7ec,Andrew Jaico
1185,Lover,Pickle Bullies,Written by Luke Burns,https://www.youtube.com/watch?v=Sp6FaHkl9CA,Luke Burns
1186,Lover,Pizza?,Written by Marina Tempelsman,https://www.youtube.com/watch?v=jn5EqLw23vo,Marina Tempelsman
1187,Lover,Regional Marketing Director,Written by John Zachary Townsend,https://www.youtube.com/watch?v=HtB4hqmdB7E,John Zachary Townsend
1188,Lover,Restaurant Policy,Written by,https://www.youtube.com/watch?v=LPRB0CUjUBY,by
1189,Lover,Robert Frost,Written by Andrew Jaico,https://www.youtube.com/watch?v=wTETc8uSZjw,Andrew Jaico
1190,Lover,Sad Wedding Song,Written by,https://www.youtube.com/watch?v=mEa6vFsNN_4,by
1191,Lover,Siblings Pitch,Written by Andrew Jaico,https://www.youtube.com/watch?v=VMBVUboDpLs,Andrew Jaico
1192,Lover,Slumber Party,Written by Cristina Sanza,https://www.youtube.com/watch?v=CdjV9F1hi_M,Cristina Sanza
1193,Lover,Special Announcement,Written by Marina Tempelsman,https://www.youtube.com/watch?v=AkBnCrliMPg,Marina Tempelsman
1194,Lover,Storytelling Inn,Written by Luke Burns,https://www.youtube.com/watch?v=ovvuWo3EfyM,Luke Burns
1195,Lover,Subway Makeup,Written by Marina Tempelsman,https://www.youtube.com/watch?v=F8ScHuLRPiw,Marina Tempelsman
1196,Lover,Tampa,Written by Marina Tempelsman,https://www.youtube.com/watch?v=xnvAN4mmbuc,Marina Tempelsman
1197,Lover,The Floors Are Made Of Lava,Written by Luke Burns,https://www.youtube.com/watch?v=X6u1oAKH3kM,Luke Burns
1198,Lover,The Turing Test,Written by,https://www.youtube.com/watch?v=NYL22W51gfs,by
1199,Lover,Tom Died Having Fun,Written by,https://www.youtube.com/watch?v=bPsmrVZMAds,by
1200,Lover,Trains,Written by Marina Tempelsman,https://www.youtube.com/watch?v=8eIPvKxhQm0,Marina Tempelsman
1201,Lover,Vote For Me,Written by Luke Burns,https://www.youtube.com/watch?v=N_O_MffNvuU,Luke Burns
1202,Lover,Vows,Written by Marina Tempelsman,https://www.youtube.com/watch?v=GtR3_KMV0ww,Marina Tempelsman
1203,Lover,We Think You're A Really Good Guy,Written by John Zachary Townsend,https://www.youtube.com/watch?v=TIKnLGlEOqs,John Zachary Townsend
1204,Lover,We'll Be Right Back - Runner 1,Written by Marina Tempelsman,https://www.youtube.com/watch?v=UAG4wewIwyk,Marina Tempelsman
1205,Lover,We'll Be Right Back - Runner 2,Written by Marina Tempelsman,https://www.youtube.com/watch?v=BMGZFvS3iRg,Marina Tempelsman
1206,Lover,We'll Be Right Back - Runner 3,Written by Marina Tempelsman,https://www.youtube.com/watch?v=sxazt639TTQ,Marina Tempelsman
1207,Lover,Wedding Dance,Written by Andrew Jaico,https://www.youtube.com/watch?v=Vi0JJxtDmxU,Andrew Jaico
1208,Lover,Wild Wild West,Written by John Townsend,https://www.youtube.com/watch?v=dvLAekYnGDQ,John Townsend
1209,Lover,Woodhouse Bourbon,Written by Luke Burns,https://www.youtube.com/watch?v=FFe3CzeQknE,Luke Burns
1210,Lover,Your Card,Written by Andrew Jaico,https://www.youtube.com/watch?v=-GfaUmw6B7w,Andrew Jaico
1211,Mamas_Gotta_Go,BALLS,Written by Alex Traynor,https://www.youtube.com/watch?v=aLOYhNsZbns,Alex Traynor
1212,Mamas_Gotta_Go,CLOMOXICIL,Written by Alex Traynor,https://www.youtube.com/watch?v=N8uaMH_YDNk,Alex Traynor
1213,Mamas_Gotta_Go,Disappointed Coach (MAMA'S GOTTA GO 1/18/2016),Written by: Peter Sherer,https://www.youtube.com/watch?v=9PUry6w68e0,Peter Sherer
1214,Mamas_Gotta_Go,Don't Steal My Toilet Paper (MAMA'S GOTTA GO 1/18/2016),Written by: Cory Palmer,https://www.youtube.com/watch?v=JetooyuAKr4,Cory Palmer
1215,Mamas_Gotta_Go,Elizabeth Ruins It (MAMA'S GOTTA GO 1/18/2016),Written by: Susan Casey,https://www.youtube.com/watch?v=XP90WxjVy_c,Susan Casey
1216,Mamas_Gotta_Go,First Sight,Written by Ariel Karlin,https://www.youtube.com/watch?v=OW9w3t68S2Y,Ariel Karlin
1217,Mamas_Gotta_Go,Funeral Tattoo,Written by Alex Traynor,https://www.youtube.com/watch?v=YqbZimTVuZQ,Alex Traynor
1218,Mamas_Gotta_Go,Hot-N-Ready,Written by Alex Traynor,https://www.youtube.com/watch?v=ih1URh3pjwY,Alex Traynor
1219,Mamas_Gotta_Go,KARS 4 CHAD (Kars 4 Kids Parody),Written by Kristen Bartlett,https://www.youtube.com/watch?v=fNwONVhiAz8,Kristen Bartlett
1220,Mamas_Gotta_Go,Late To The Party,Written by Alex Traynor,https://www.youtube.com/watch?v=k8LtZ7SqPLo,Alex Traynor
1221,Mamas_Gotta_Go,Lincoln Moved (MAMA'S GOTTA GO 1/18/2016),Written by: Peter Sherer,https://www.youtube.com/watch?v=i7k_dIbG1jo,Peter Sherer
1222,Mamas_Gotta_Go,Mama's Gotta Go - BOOMTRADE,No writer,https://www.youtube.com/watch?v=2w43pYNYVy0,No
1223,Mamas_Gotta_Go,Mama's Gotta Go - Comedy Necromancer,No writer,https://www.youtube.com/watch?v=AQJNDEsu98I,No
1224,Mamas_Gotta_Go,Mama's Gotta Go - DISNEYLAND TIKI BAR,No writer,https://www.youtube.com/watch?v=i4O7CZMB6Qc,No
1225,Mamas_Gotta_Go,Mama's Gotta Go - Grimace,No writer,https://www.youtube.com/watch?v=jXXhaLdiMP4,No
1226,Mamas_Gotta_Go,Mama's Gotta Go - News Channel 13,No writer,https://www.youtube.com/watch?v=xKs_FdcXlEE,No
1227,Mamas_Gotta_Go,Mama's Gotta Go - Paul Giamatti,No writer,https://www.youtube.com/watch?v=8Au_LIB3aM8,No
1228,Mamas_Gotta_Go,Mama's Gotta Go - Scary Stuff Makes Me Sleepy,No writer,https://www.youtube.com/watch?v=cWpCA4rFuB8,No
1229,Mamas_Gotta_Go,Mama's Gotta Go - Smile,No writer,https://www.youtube.com/watch?v=wgA3ktg3mv0,No
1230,Mamas_Gotta_Go,Mama's Gotta Go -- Acting Class,No writer,https://www.youtube.com/watch?v=oY08ZCqUwA0,No
1231,Mamas_Gotta_Go,Mama's Gotta Go -- BULLETS,No writer,https://www.youtube.com/watch?v=0A3KPM-pouM,No
1232,Mamas_Gotta_Go,Mama's Gotta Go -- BURY HIM HARD,No writer,https://www.youtube.com/watch?v=ushSMQ0MZrw,No
1233,Mamas_Gotta_Go,Mama's Gotta Go -- CAR ACCIDENT,No writer,https://www.youtube.com/watch?v=6MaxOm_i_RE,No
1234,Mamas_Gotta_Go,Mama's Gotta Go -- CAT DIET,No writer,https://www.youtube.com/watch?v=WWFT8rIiNkE,No
1235,Mamas_Gotta_Go,Mama's Gotta Go -- CHOOCHI CHOOCHI,No writer,https://www.youtube.com/watch?v=Km1DGt6OuEw,No
1236,Mamas_Gotta_Go,Mama's Gotta Go -- E.R. Questions,No writer,https://www.youtube.com/watch?v=rJm2jEcMjKQ,No
1237,Mamas_Gotta_Go,"Mama's Gotta Go -- HELP US, MS. A!",No writer,https://www.youtube.com/watch?v=1o_BNhRV6hY,No
1238,Mamas_Gotta_Go,Mama's Gotta Go -- In Your Eyes,No writer,https://www.youtube.com/watch?v=o2Ug_548LAw,No
1239,Mamas_Gotta_Go,Mama's Gotta Go -- JINX,No writer,https://www.youtube.com/watch?v=1FCJ0u0snKo,No
1240,Mamas_Gotta_Go,Mama's Gotta Go -- L.L. Bean,No writer,https://www.youtube.com/watch?v=9mSHaLFKKvk,No
1241,Mamas_Gotta_Go,Mama's Gotta Go -- Last Words,No writer,https://www.youtube.com/watch?v=4LzZy5HFYZ8,No
1242,Mamas_Gotta_Go,Mama's Gotta Go -- MAMA'S FAMILY,No writer,https://www.youtube.com/watch?v=wAORE97XSm8,No
1243,Mamas_Gotta_Go,Mama's Gotta Go -- NARNIA,No writer,https://www.youtube.com/watch?v=oIl5f5gFTN4,No
1244,Mamas_Gotta_Go,Mama's Gotta Go -- NIGHT AT THE MUSEUM,No writer,https://www.youtube.com/watch?v=qt4QytbTp2I,No
1245,Mamas_Gotta_Go,Mama's Gotta Go -- PAY IT FORWARD,No writer,https://www.youtube.com/watch?v=hlrfLi847lM,No
1246,Mamas_Gotta_Go,Mama's Gotta Go -- SPIES,No writer,https://www.youtube.com/watch?v=GmCB757KsJA,No
1247,Mamas_Gotta_Go,Mama's Gotta Go -- The Lazy Dog,written by Peter Sherer,https://www.youtube.com/watch?v=-zPNJAL6RQM,Peter Sherer
1248,Mamas_Gotta_Go,Mama's Gotta Go -- The Princeton Online Review,No writer,https://www.youtube.com/watch?v=HZLs1KPurI0,No
1249,Mamas_Gotta_Go,paNeRA,Written by Alex Traynor,https://www.youtube.com/watch?v=ei_5CfKGFL4,Alex Traynor
1250,Mamas_Gotta_Go,Pity Thief (MAMA'S GOTTA GO 1/18/2016),Written by: Kristen Barlett,https://www.youtube.com/watch?v=Zt4tvUYqLXw,Kristen Barlett
1251,Mamas_Gotta_Go,Shy Girl,Written by Ariel Karlin,https://www.youtube.com/watch?v=vfUP7bT3jMs,Ariel Karlin
1252,Monaco,20 Year Headlock,Written by: Luke Burns,https://www.youtube.com/watch?v=ngJFff-Qjis,Luke Burns
1253,Monaco,Castaway Wedding,Written by: Clara Morris,https://www.youtube.com/watch?v=UhuC649eWj0,Clara Morris
1254,Monaco,Devil Blackout,Written by: Eli Yudin,https://www.youtube.com/watch?v=gw2m4zT3jTc,Eli Yudin
1255,Monaco,Farting Cowboy Disease,Written by: Eli Yudin,https://www.youtube.com/watch?v=qW6TODKH4eA,Eli Yudin
1256,Monaco,Monaco - BIG BOYS,Written by: Eli Yudin,https://www.youtube.com/watch?v=nvqEZjKKLFw,Eli Yudin
1257,Monaco,Monaco - BLUES SINGER,Written by: Luke Burns from a Caroline Martin pitch,https://www.youtube.com/watch?v=Fvd8ahWdvko,Luke Burns from a Caroline Martin pitch
1258,Monaco,Monaco - FISH WEDDING,Written by: Andrew Jaico,https://www.youtube.com/watch?v=Fi4Y6wu68O8,Andrew Jaico
1259,Monaco,Monaco - GHOST DAD 1,Written by: Luke Burns,https://www.youtube.com/watch?v=LI43YlIGSjU,Luke Burns
1260,Monaco,Monaco - GHOST DAD 2,Written by: Luke Burns,https://www.youtube.com/watch?v=303pUG8CCF0,Luke Burns
1261,Monaco,Monaco - GHOST DAD 3,Written by: Luke Burns,https://www.youtube.com/watch?v=i6OPuhzzWz4,Luke Burns
1262,Monaco,Monaco - MTA,Written by: Clara Morris,https://www.youtube.com/watch?v=QgoEHoWjRTg,Clara Morris
1263,Monaco,Monaco - PERVERTS IN MY IPHONE,Written by: Cara Devins,https://www.youtube.com/watch?v=BopuKuti-cY,Cara Devins
1264,Monaco,Monaco - SUPER GUY,Written by: Eli Yudin,https://www.youtube.com/watch?v=xoE0mxzJ7bE,Eli Yudin
1265,Monaco,MONACO - UCBT Maude Night - ANGRY MOB,written by Luke Burns,https://www.youtube.com/watch?v=FTMXlnprnjE,Luke Burns
1266,Monaco,MONACO - UCBT Maude Night - Art Teacher,Written by Clara Morris,https://www.youtube.com/watch?v=A2BpD5Pt_Tw,Clara Morris
1267,Monaco,MONACO - UCBT Maude Night - Badger Scouts,Written by Cara Devins,https://www.youtube.com/watch?v=yb8CEf-oxVU,Cara Devins
1268,Monaco,MONACO - UCBT Maude Night - Bar Monologues,Written by Andrew Jaico,https://www.youtube.com/watch?v=L-OEf0D4M58,Andrew Jaico
1269,Monaco,MONACO - UCBT Maude Night - BOMB SQUAD LOVE,written by Clara Morris,https://www.youtube.com/watch?v=Ry5909LPptw,Clara Morris
1270,Monaco,MONACO - UCBT Maude Night - Busy,written by CLARA MORRIS,https://www.youtube.com/watch?v=iqQY1FOyafQ,CLARA MORRIS
1271,Monaco,MONACO - UCBT Maude Night - BUTT TRANSPLANTS,written by Luke Burns,https://www.youtube.com/watch?v=AwTQd83tO4Q,Luke Burns
1272,Monaco,MONACO - UCBT Maude Night - BUTTER,written by Clara Morris,https://www.youtube.com/watch?v=G1Cq6F_XmBY,Clara Morris
1273,Monaco,MONACO - UCBT Maude Night - CANARD,written by Cara Devins,https://www.youtube.com/watch?v=Jdl5A_Y7zA0,Cara Devins
1274,Monaco,MONACO - UCBT Maude Night - CLASS RUNNER 1,written by Luke Burns,https://www.youtube.com/watch?v=MY_kCSd4Kfo,Luke Burns
1275,Monaco,MONACO - UCBT Maude Night - CLASS RUNNER 2,written by Luke Burns,https://www.youtube.com/watch?v=ZmMpnY6Fyhw,Luke Burns
1276,Monaco,MONACO - UCBT Maude Night - CLASS RUNNER 3,written by Luke Burns,https://www.youtube.com/watch?v=a0wO6IM-_Nk,Luke Burns
1277,Monaco,MONACO - UCBT Maude Night - Community Center,written by CLARA MORRIS,https://www.youtube.com/watch?v=H2KEqlRi99c,CLARA MORRIS
1278,Monaco,MONACO - UCBT Maude Night - Cyrano For Two,Written by Luke Burns,https://www.youtube.com/watch?v=3QB9HkOM_do,Luke Burns
1279,Monaco,MONACO - UCBT Maude Night - DAD VIEW,"written by Andrew Jaico, pitch by Ryan Farrell",https://www.youtube.com/watch?v=wD88KLJr7Ng,"Andrew Jaico, pitch Ryan Farrell"
1280,Monaco,MONACO - UCBT Maude Night - DESK NEAR BATHROOM,written by Andrew Jaico,https://www.youtube.com/watch?v=ZX_EQ2biYE0,Andrew Jaico
1281,Monaco,MONACO - UCBT Maude Night - Doin' B52,Written by Luke Burns,https://www.youtube.com/watch?v=2EVTlhpmcD8,Luke Burns
1282,Monaco,MONACO - UCBT Maude Night - Embarrassing Dad,Written by Cara Devins,https://www.youtube.com/watch?v=1UQaUoP8U8o,Cara Devins
1283,Monaco,MONACO - UCBT Maude Night - Fax Machine,"written by LUKE BURNS, pitch by VIOLET KRUMBEIN",https://www.youtube.com/watch?v=n27-WfMP7eQ,"LUKE BURNS, pitch VIOLET KRUMBEIN"
1284,Monaco,MONACO - UCBT Maude Night - Flirt Dungeon,Written by Andrew Jaico,https://www.youtube.com/watch?v=-8gXboC-YPE,Andrew Jaico
1285,Monaco,MONACO - UCBT Maude Night - FRAT SHIRT,written by Clara Morris,https://www.youtube.com/watch?v=gO3PRur8rWo,Clara Morris
1286,Monaco,MONACO - UCBT Maude Night - Gondolier,Written by Eli Yudin,https://www.youtube.com/watch?v=6NiWeV1S3gE,Eli Yudin
1287,Monaco,MONACO - UCBT Maude Night - GRADUATION SPEECH,written by Andrew Jaico,https://www.youtube.com/watch?v=eF8J_fOEGa4,Andrew Jaico
